dayofweek,hour,age,numscreens,minigame,liked,used_premium_feature
6,17,38,37,0,0,1
6,18,42,1,0,1,0
6,4,33,2,1,0,0
5,15,22,9,0,0,0
1,13,44,25,0,0,0
3,15,23,17,0,0,0
1,16,26,22,0,0,0
4,20,39,5,0,0,0
3,9,35,14,0,0,0
3,8,29,81,0,0,0
3,16,23,21,0,0,0
4,23,27,15,0,0,0
3,0,31,8,0,0,1
3,18,44,3,0,0,0
6,16,19,27,0,0,0
3,17,40,27,1,0,1
6,3,23,15,1,1,0
5,23,20,9,0,1,0
6,22,17,16,0,0,0
3,14,25,16,0,0,0
1,0,44,15,0,0,0
2,19,27,10,1,0,0
4,15,21,40,0,0,0
4,1,25,24,0,0,1
4,19,25,6,0,0,0
1,22,42,14,0,0,0
3,2,35,28,1,0,0
3,17,19,71,0,0,0
6,2,37,8,0,0,0
2,6,32,60,0,0,0
2,13,28,19,0,0,0
6,19,25,25,0,1,0
2,22,36,22,0,1,0
1,5,26,17,0,0,0
6,1,37,12,0,0,0
2,20,23,32,0,0,0
0,2,43,12,0,0,0
3,15,26,18,0,0,0
2,12,26,4,0,0,0
4,10,26,8,0,0,0
3,4,26,33,0,0,0
2,9,19,3,0,0,1
5,15,59,6,0,0,0
2,21,31,33,0,0,0
6,20,30,11,0,0,0
1,12,21,8,0,0,0
2,0,35,3,0,0,1
2,20,38,19,0,0,0
0,4,58,20,0,0,0
6,5,32,26,0,0,0
6,21,20,9,0,0,0
4,8,30,15,0,0,0
6,3,24,19,0,0,0
1,14,32,19,1,0,0
3,6,18,7,0,0,0
5,22,22,14,0,0,0
4,16,48,8,0,0,0
0,16,23,11,0,0,0
0,1,35,4,0,0,0
3,11,30,15,0,1,1
4,17,49,7,0,0,1
1,20,26,13,0,1,0
0,3,64,8,0,1,0
5,2,19,38,1,0,0
1,13,21,17,0,0,1
0,17,21,49,0,0,0
5,23,25,28,0,0,0
1,5,24,22,0,0,0
0,17,27,20,0,0,0
4,22,35,43,1,0,0
6,2,21,14,0,0,0
4,14,50,22,1,0,0
1,6,28,24,0,0,1
6,12,38,5,0,0,0
5,7,28,19,0,0,0
2,17,26,11,0,0,0
1,0,25,27,0,1,0
2,3,27,10,0,0,0
6,18,27,19,0,0,0
3,18,55,23,0,0,0
1,8,25,40,0,0,0
3,10,25,41,0,0,0
2,23,33,7,1,0,0
2,21,30,16,1,0,0
4,20,19,15,0,0,0
0,6,24,11,0,0,1
6,22,30,23,0,0,0
1,21,51,6,0,0,0
4,2,23,42,0,0,0
5,6,34,20,0,1,1
2,0,38,4,0,0,0
6,22,48,56,1,1,0
4,0,27,4,0,0,0
5,12,35,23,0,0,0
0,21,24,22,0,1,1
2,11,30,22,0,0,0
1,8,42,9,0,0,0
4,22,17,33,0,0,0
0,21,25,13,1,0,0
0,18,27,18,0,0,1
5,0,55,22,1,1,1
5,4,23,11,0,0,0
1,9,46,9,0,0,1
0,16,27,18,0,0,0
0,18,28,20,0,0,0
4,22,22,29,0,0,0
2,22,20,18,0,0,1
0,4,44,16,0,0,1
2,4,20,18,0,0,1
3,17,20,17,0,0,0
5,19,41,18,0,0,0
0,16,35,18,0,0,0
4,1,27,23,0,0,0
2,18,24,40,0,1,0
5,19,20,5,1,0,0
6,0,31,29,0,0,0
6,6,25,25,0,1,0
4,20,23,13,0,0,1
4,17,49,5,0,0,0
4,9,27,24,0,0,0
0,3,36,24,0,0,0
5,20,27,7,0,0,0
0,17,71,24,0,1,0
3,20,32,13,0,0,0
4,23,22,23,0,0,1
5,7,28,13,0,0,0
3,23,49,18,0,1,1
0,2,36,12,0,0,0
0,12,34,23,0,0,0
0,3,34,6,0,0,0
4,18,53,1,0,0,0
6,17,22,24,0,0,0
6,16,20,55,1,0,0
6,11,28,28,0,0,1
6,6,22,24,0,0,1
1,13,30,1,0,0,0
2,22,19,21,0,1,1
1,23,42,5,0,0,0
4,13,24,17,0,1,0
0,2,34,45,0,0,1
0,0,39,10,0,1,1
3,22,47,11,0,0,0
2,5,29,5,0,0,0
6,21,40,9,0,0,0
2,22,20,31,0,0,0
0,19,28,41,0,0,0
4,16,31,14,0,0,0
3,13,26,43,1,0,1
2,16,38,45,0,0,1
0,4,23,7,0,0,0
0,10,29,7,0,1,0
2,20,19,5,0,0,0
5,23,27,6,0,0,0
0,0,22,20,0,0,0
3,0,57,14,0,1,0
3,15,24,25,0,1,0
3,14,28,4,0,1,0
5,23,41,24,0,0,0
6,2,54,18,0,0,0
4,20,28,23,0,0,1
0,3,30,11,0,0,0
2,0,48,4,0,0,0
5,20,36,13,0,0,0
1,11,24,19,0,1,0
5,21,22,28,0,0,0
0,19,33,26,0,1,0
4,17,34,18,0,1,0
4,15,19,41,1,1,1
0,2,23,2,1,0,0
1,8,23,31,0,1,0
4,2,34,22,0,1,1
6,15,31,8,0,1,1
1,19,34,8,0,0,0
4,2,37,37,0,0,0
5,3,43,40,1,0,0
5,13,24,12,0,0,0
2,16,25,21,0,1,0
6,16,30,46,0,0,1
0,12,31,3,0,0,0
1,10,24,16,0,0,0
2,13,45,6,0,0,0
1,15,18,36,1,0,0
6,0,57,24,1,0,0
5,3,18,24,0,0,0
4,22,17,19,0,0,0
0,9,26,7,0,0,0
1,18,37,1,0,0,1
2,10,41,40,1,0,1
0,2,45,10,0,1,0
5,22,24,14,0,0,0
0,10,32,27,0,1,1
2,22,36,17,0,0,0
4,20,32,11,0,0,0
4,22,27,9,0,1,0
1,21,35,53,0,0,0
4,5,46,9,0,0,0
4,17,37,13,0,0,0
0,3,27,1,1,0,0
3,1,50,49,0,0,0
1,21,50,18,0,0,0
5,22,19,34,0,1,1
3,14,27,23,0,0,0
0,12,23,15,0,0,1
0,23,35,1,0,0,0
5,7,26,11,0,0,0
0,18,24,25,0,0,0
3,15,41,4,0,0,0
4,9,18,6,0,0,0
6,14,45,7,0,0,0
0,16,26,23,1,0,0
5,21,37,5,0,0,0
4,21,31,17,0,0,0
3,19,29,15,0,0,1
4,1,39,23,0,1,0
1,17,35,7,0,0,0
0,21,40,23,1,0,1
3,20,21,21,0,0,0
6,21,21,49,0,0,0
3,19,26,36,0,0,0
0,22,34,23,0,0,0
2,23,48,19,0,0,0
1,10,48,7,0,0,0
2,17,31,14,0,0,0
6,15,27,6,0,0,0
4,20,23,16,0,0,0
1,1,34,90,0,0,0
5,22,26,5,0,0,0
6,0,30,19,0,0,0
3,19,22,17,1,0,0
5,15,19,23,0,0,0
6,20,25,44,0,0,0
5,9,19,6,0,1,0
5,16,19,17,0,1,0
0,4,18,34,0,0,0
4,14,28,8,0,0,1
4,23,34,17,1,0,1
4,14,19,38,0,0,0
6,6,33,21,0,1,1
0,17,30,23,0,0,0
5,3,19,62,0,0,0
5,3,45,46,0,0,1
5,7,26,3,0,0,0
4,0,25,29,0,0,0
6,2,37,8,0,0,0
2,13,39,47,1,0,0
1,19,59,11,0,1,0
2,10,47,3,0,0,0
0,17,58,12,0,0,0
0,18,36,24,0,0,0
3,4,18,31,0,0,0
1,19,56,5,0,0,0
2,22,41,4,0,0,0
6,2,32,16,0,0,0
0,22,27,2,0,1,0
2,19,35,5,0,1,0
1,1,24,25,0,1,0
0,18,33,29,0,1,0
6,1,28,28,0,0,1
3,20,49,20,0,1,0
5,17,69,7,0,0,0
0,8,23,15,0,0,0
0,0,24,26,0,0,1
3,4,38,28,0,0,0
5,21,34,15,1,0,0
5,5,22,18,0,1,0
2,20,28,12,0,0,0
5,5,26,22,0,0,0
3,23,21,14,0,0,0
1,6,31,3,0,0,0
2,3,24,27,0,0,0
0,18,26,16,0,0,0
3,20,35,14,0,0,0
2,7,28,58,0,0,0
1,19,50,3,0,1,0
5,9,19,107,0,0,0
6,23,26,25,0,0,1
4,13,31,29,0,0,0
6,16,27,17,0,0,0
4,3,98,12,0,0,0
2,14,28,31,1,1,0
5,18,46,20,0,0,0
6,18,29,16,0,0,0
1,16,27,43,0,0,0
2,13,25,20,0,1,0
1,1,48,14,0,0,0
1,2,22,69,0,0,0
5,20,45,15,0,1,1
3,0,30,53,0,0,0
5,2,34,9,0,1,0
6,18,25,23,0,0,0
1,8,33,16,0,0,0
0,13,36,15,0,0,0
3,2,23,23,0,1,1
2,19,21,7,0,0,0
0,17,37,7,0,0,0
4,15,23,22,0,0,0
4,22,25,18,0,0,0
0,20,42,4,0,0,0
5,17,20,7,1,0,0
5,8,34,13,0,0,0
1,0,28,2,0,0,0
4,5,31,34,1,0,0
0,19,29,7,1,0,1
5,2,34,16,0,0,0
0,20,49,11,0,1,0
3,14,25,7,0,0,0
5,17,29,35,0,0,0
1,7,26,15,0,0,1
0,14,33,34,0,0,0
0,17,21,18,0,0,0
6,5,32,51,0,0,0
4,18,39,16,0,0,0
5,22,18,45,0,0,0
2,17,20,30,0,0,1
3,0,30,28,0,0,0
3,20,54,9,0,0,0
1,17,20,20,0,0,0
6,17,33,29,0,0,0
1,20,25,19,0,0,1
6,20,34,22,0,0,0
0,20,30,29,0,0,1
3,22,19,39,0,0,0
0,1,41,21,0,0,1
6,21,35,22,0,1,0
0,13,34,16,0,1,1
5,21,40,42,0,0,1
1,17,21,23,0,0,0
3,21,26,18,0,0,0
0,3,24,50,0,0,0
4,18,27,32,0,0,0
1,1,18,37,0,0,1
4,23,20,4,1,0,0
0,20,36,26,0,0,0
6,20,45,20,0,0,0
5,4,22,19,0,0,0
2,15,26,6,0,0,0
6,20,27,45,0,0,1
2,18,42,29,1,0,1
1,1,22,7,0,0,0
6,3,29,15,0,0,0
5,16,28,19,0,0,1
3,3,21,20,0,0,0
6,9,27,15,0,0,0
5,14,38,25,0,0,0
1,2,25,12,0,0,0
0,22,32,18,0,0,0
6,3,33,6,0,0,0
6,3,26,35,1,0,1
6,7,27,13,0,0,0
0,4,31,15,0,0,0
4,16,39,9,0,0,1
1,0,19,30,0,0,0
4,23,40,17,0,0,0
4,6,29,14,0,0,0
4,23,39,8,0,1,0
6,23,38,3,0,0,0
3,12,21,15,0,0,1
0,4,47,27,0,0,0
5,14,24,6,0,0,0
3,20,27,7,0,0,1
6,22,33,32,1,0,0
0,23,26,17,0,0,0
0,14,30,5,0,0,0
1,13,48,11,0,0,0
6,23,53,5,0,0,0
1,3,43,9,0,0,0
0,3,29,20,0,0,1
4,9,41,52,0,1,0
1,0,22,19,0,0,1
2,19,24,7,0,0,0
2,8,35,43,1,0,0
0,23,30,13,0,1,0
2,10,33,17,0,0,1
1,2,28,22,0,0,0
3,13,21,16,0,0,0
4,11,44,2,0,0,0
1,4,30,19,0,0,0
3,14,48,19,0,0,0
4,18,31,2,0,0,1
1,17,25,11,0,0,0
4,18,54,24,1,0,1
2,13,64,4,0,1,0
4,16,40,11,0,0,0
5,5,32,42,0,0,0
1,2,30,57,0,0,1
3,19,21,4,1,0,0
3,1,51,6,0,0,0
0,22,33,35,0,0,0
4,1,35,23,0,0,0
1,2,29,30,0,0,0
4,22,55,15,1,0,0
2,3,26,19,1,1,0
4,15,46,21,0,0,0
4,6,39,3,0,0,0
1,13,17,30,0,1,0
2,2,39,5,0,0,0
5,4,20,47,0,0,0
6,12,55,9,0,0,1
1,12,38,30,0,1,0
3,23,19,15,0,1,0
2,23,40,11,0,0,0
4,4,36,18,0,0,0
5,13,24,38,0,0,0
2,15,51,17,0,0,0
3,17,44,18,0,0,0
3,3,38,21,1,0,0
1,19,37,53,0,0,0
6,22,40,18,0,0,0
5,17,23,9,0,0,0
0,23,26,10,0,0,0
4,17,46,26,0,0,1
5,15,24,21,0,1,0
4,19,36,16,0,0,0
0,2,36,39,0,0,0
1,6,37,20,0,0,0
6,18,30,26,0,0,0
0,18,63,5,0,0,0
0,16,36,7,0,0,0
0,15,28,26,0,0,0
2,17,45,11,0,0,0
2,0,41,10,0,1,0
1,1,23,48,0,0,0
3,15,18,1,0,0,0
4,22,31,21,0,0,1
1,17,22,3,1,1,0
2,21,19,9,0,0,0
4,20,29,22,0,0,0
0,21,44,2,1,0,0
5,0,41,25,0,0,0
3,4,29,19,0,0,0
3,23,30,6,1,1,1
3,22,27,12,0,0,0
2,21,32,24,0,0,1
0,7,20,49,0,0,0
6,2,29,55,0,0,0
0,20,23,16,0,0,0
1,2,26,9,0,0,0
6,6,27,29,0,0,0
1,17,26,3,0,0,0
5,16,30,12,0,0,1
6,13,49,8,0,0,1
4,12,26,38,0,0,0
0,4,29,53,0,0,0
3,20,22,41,0,0,0
5,19,37,32,0,0,0
6,18,32,44,0,0,0
4,18,29,38,0,0,1
0,16,39,63,0,1,0
5,23,30,14,0,0,0
3,17,54,25,0,0,0
6,18,32,19,0,0,0
4,20,29,8,0,0,1
1,2,22,10,0,1,0
3,20,27,32,1,1,0
1,3,44,18,0,0,0
4,1,34,17,0,0,1
2,1,52,7,0,0,0
4,23,49,1,0,1,0
5,21,42,22,0,0,0
3,16,17,23,0,0,0
4,20,21,20,0,0,0
2,22,23,56,0,0,0
4,9,39,13,0,0,0
1,4,32,43,0,1,0
3,13,32,33,1,0,0
3,19,20,29,0,0,0
6,23,52,29,0,0,0
0,11,22,20,0,0,0
5,7,22,4,0,0,0
0,18,40,28,0,0,0
3,14,20,12,0,0,0
1,13,22,13,0,0,0
6,19,33,34,0,0,0
3,1,20,16,0,0,0
3,17,20,8,0,0,0
4,10,30,33,0,0,0
0,22,25,22,0,0,0
6,19,20,3,0,0,0
3,13,50,11,0,0,1
1,20,22,33,0,0,1
4,15,23,19,0,0,1
5,15,21,17,0,0,0
5,22,20,15,0,1,0
5,18,50,12,0,0,0
6,6,36,21,0,0,0
6,18,20,57,0,0,0
0,17,20,33,0,0,0
4,5,40,32,1,0,0
1,6,22,39,0,0,0
1,16,57,9,0,0,1
0,20,37,7,1,1,0
0,4,28,4,0,0,0
4,4,55,15,1,0,0
3,7,30,5,0,1,0
1,0,46,20,1,0,0
3,1,54,2,0,0,0
1,18,28,8,0,0,0
5,16,23,6,0,1,0
6,17,27,18,0,0,0
6,18,26,23,0,0,0
0,2,25,24,0,0,0
4,10,55,15,0,0,0
6,23,38,29,1,1,0
5,4,40,15,0,1,0
3,13,60,17,0,0,1
0,22,25,1,0,1,0
4,3,33,16,1,0,0
3,1,30,14,0,0,0
3,21,30,19,1,0,1
3,20,35,11,0,1,0
2,3,58,33,0,0,0
0,6,28,16,0,0,1
5,2,26,4,0,0,0
3,3,37,1,1,0,0
6,0,21,28,0,0,0
3,14,35,3,0,0,0
4,9,38,8,1,0,0
0,15,67,1,0,0,1
0,0,20,18,0,1,0
0,19,40,4,0,0,0
5,21,30,28,0,1,1
3,21,31,5,0,0,0
1,13,24,10,0,0,0
1,7,32,14,0,0,0
0,0,60,32,0,0,0
0,10,46,23,0,0,0
0,2,19,15,0,0,0
0,20,58,40,0,0,0
3,8,59,5,0,0,0
2,14,34,20,0,0,0
0,19,40,3,0,0,0
6,18,18,3,0,0,0
5,23,32,17,1,0,0
6,2,23,21,0,0,0
3,6,24,8,0,0,0
0,2,22,25,0,0,0
4,21,43,20,0,0,0
0,16,33,7,1,0,0
3,21,26,17,0,0,0
2,1,37,26,0,0,0
1,23,21,20,0,0,1
6,13,22,15,0,0,0
0,1,43,15,0,1,1
5,22,23,12,0,0,0
5,1,24,7,0,0,0
3,0,18,23,0,0,0
2,1,32,13,0,0,0
5,9,19,22,0,0,0
4,1,43,37,0,0,0
0,15,38,7,1,0,1
5,0,35,21,1,0,0
2,4,37,28,0,0,0
0,23,34,34,0,0,0
4,21,32,12,1,1,1
6,21,27,12,0,0,1
3,1,22,35,0,0,1
3,20,50,7,0,0,0
5,3,31,60,1,0,0
6,20,31,20,0,0,0
4,18,23,36,0,0,0
5,14,35,15,0,0,0
6,5,45,22,0,0,1
2,1,23,25,0,0,0
1,3,57,5,0,0,0
3,21,47,11,0,0,0
5,19,56,21,0,0,0
4,10,25,8,0,0,0
4,2,42,8,0,0,0
2,18,47,37,0,1,0
2,1,30,38,0,0,0
1,10,24,18,0,0,0
0,19,39,28,0,0,0
1,2,27,17,0,0,0
1,19,27,14,1,0,0
6,17,30,65,1,0,0
3,7,24,21,0,0,0
3,0,25,33,0,0,0
6,3,28,19,0,0,0
5,16,24,54,0,0,0
6,16,24,34,0,0,0
3,15,50,8,0,0,0
0,16,25,29,0,0,0
5,5,30,32,0,0,0
2,20,32,57,0,0,0
3,2,28,37,0,0,0
5,22,33,22,0,0,0
5,12,27,72,1,1,0
0,23,26,41,0,0,0
4,0,36,21,0,0,1
2,4,36,3,0,0,0
5,23,50,17,0,1,0
0,15,21,30,0,0,0
0,19,20,4,0,0,0
4,20,26,25,0,0,0
1,20,42,31,0,0,0
1,16,50,4,0,0,0
0,14,54,6,0,1,0
4,4,26,11,0,0,0
4,2,25,9,1,0,0
4,22,26,52,0,0,0
4,11,36,21,0,0,1
0,23,19,38,0,0,0
6,5,29,5,0,0,0
5,14,38,24,0,0,0
1,1,46,20,0,0,0
0,17,25,17,0,0,1
4,3,43,71,0,0,0
0,18,21,16,0,0,0
5,12,21,14,0,0,0
2,18,32,38,0,0,0
3,17,30,1,0,1,0
2,21,39,31,0,0,0
3,18,21,1,0,1,0
3,14,42,24,0,0,0
6,23,46,4,0,0,0
3,2,27,46,0,0,0
1,23,28,32,0,0,0
0,18,22,17,0,0,0
4,4,34,24,1,0,0
3,18,57,6,0,0,0
6,17,20,25,0,1,1
6,4,70,24,0,0,0
5,3,24,17,0,0,0
6,13,25,18,0,0,0
1,12,36,11,0,0,0
1,11,28,11,0,0,0
0,10,32,1,0,0,0
4,1,31,6,0,0,0
4,20,27,18,0,0,1
4,22,46,5,0,0,0
5,22,29,71,0,0,0
0,9,19,17,0,1,0
5,18,39,27,0,0,1
6,3,24,13,0,0,0
0,20,27,27,0,1,0
4,1,31,26,0,0,0
3,2,31,19,1,0,1
0,16,52,44,0,0,0
1,0,19,24,0,0,0
5,22,20,6,0,0,0
6,18,50,3,0,0,0
1,18,26,6,0,0,0
5,14,23,15,0,0,0
5,20,28,32,0,1,0
3,21,24,46,0,0,0
4,21,18,19,0,1,0
1,5,29,32,0,0,0
0,13,25,17,0,0,0
0,3,23,23,0,0,0
6,17,18,28,0,0,0
3,8,21,40,1,0,0
6,3,75,14,0,1,0
6,14,22,32,0,0,0
6,20,27,11,0,0,0
5,0,35,25,0,0,0
1,0,25,4,0,0,0
6,0,45,14,0,0,0
2,22,25,1,0,0,0
6,23,31,9,0,1,0
2,0,22,44,0,0,0
1,6,24,11,0,0,0
4,23,27,7,0,0,0
0,1,30,15,0,0,0
2,2,25,18,0,0,0
6,22,27,13,0,0,0
4,22,25,41,1,0,1
2,11,28,26,0,0,1
2,4,23,14,1,0,0
2,19,48,7,0,0,0
5,13,40,7,0,0,0
5,10,26,27,0,1,0
6,11,28,3,0,0,0
3,23,27,3,1,0,0
1,22,22,17,0,0,1
0,12,24,15,0,0,0
4,23,23,21,0,0,1
6,2,22,8,1,0,0
6,22,60,12,0,0,0
5,14,34,20,0,0,0
1,17,21,18,1,0,1
2,17,48,17,1,0,0
6,20,41,46,0,0,0
0,21,25,8,0,0,0
3,20,17,7,0,0,0
0,19,22,10,0,0,1
5,7,47,23,0,0,1
1,1,33,21,0,0,1
3,15,20,31,0,0,0
4,4,23,22,0,0,0
2,20,43,17,1,0,0
5,12,24,31,0,0,0
5,22,42,130,0,0,0
5,4,20,14,0,0,0
6,5,23,25,0,0,0
1,14,25,27,0,0,0
2,15,28,13,0,0,0
1,21,32,17,0,0,0
2,20,50,29,0,0,0
3,5,19,21,0,0,0
5,1,40,30,0,1,0
4,20,44,12,0,0,0
6,17,25,19,1,0,1
4,6,39,14,0,0,0
5,16,45,9,1,0,1
3,18,21,12,1,0,0
6,8,32,23,0,0,0
2,12,45,47,0,0,1
0,16,44,25,0,0,0
1,19,27,49,0,1,0
3,3,35,25,0,0,0
4,18,25,19,0,0,0
2,0,37,17,1,0,0
4,9,18,3,0,0,0
0,20,41,18,0,0,0
1,1,19,10,0,0,0
1,13,33,18,0,1,0
0,20,25,1,0,1,0
1,8,20,36,0,0,0
3,2,18,29,0,0,1
5,20,23,74,0,0,0
6,3,22,20,0,0,0
2,3,27,44,0,0,0
3,7,42,76,1,0,1
6,17,32,23,0,0,0
3,3,45,17,0,0,0
4,13,24,6,0,0,0
6,3,30,39,0,0,0
4,23,26,11,0,0,0
3,9,43,3,0,0,0
5,21,20,5,0,0,0
0,21,35,26,0,0,0
6,23,40,10,0,0,0
4,18,38,7,0,0,0
5,13,28,22,0,0,1
0,3,55,6,0,0,1
1,14,27,21,0,0,0
1,2,52,17,0,0,0
4,22,25,33,0,0,0
3,14,58,4,0,0,0
3,20,43,20,0,0,1
0,22,25,32,0,0,0
4,9,22,22,0,0,0
1,17,35,30,0,0,0
1,21,53,21,0,0,0
6,22,33,21,0,0,1
5,19,26,12,0,0,0
4,17,29,8,0,0,0
6,4,23,45,0,0,0
3,21,33,30,0,1,0
0,4,41,16,0,0,0
2,2,34,17,1,0,0
1,19,39,50,0,1,1
5,16,28,11,0,0,0
6,21,57,56,0,0,0
0,17,20,28,0,1,0
5,22,22,28,0,0,0
5,14,34,1,0,0,0
0,3,34,3,0,0,0
4,22,64,27,0,0,0
4,14,35,25,0,0,0
6,19,20,4,0,0,0
6,9,37,16,1,0,0
3,17,23,3,0,0,0
4,15,29,17,0,0,1
4,21,22,13,0,1,0
1,1,45,11,0,0,0
5,13,36,27,0,0,1
6,2,26,24,0,0,0
5,12,68,57,0,0,0
4,22,45,24,0,0,0
6,7,17,21,0,0,0
0,8,24,35,0,0,0
4,19,19,11,0,0,0
4,19,40,29,0,0,0
4,13,35,13,0,0,0
4,3,27,10,0,0,1
2,4,22,34,0,0,1
6,0,29,9,0,0,0
3,0,24,37,1,0,1
3,6,48,4,0,0,0
6,3,46,21,0,0,1
3,6,35,15,0,0,0
0,10,24,22,0,1,0
6,4,24,22,0,1,0
6,3,33,35,0,0,0
4,15,35,18,0,0,0
6,17,17,18,0,0,0
3,23,26,1,0,0,0
0,2,26,4,0,1,0
0,16,52,42,0,0,0
6,3,24,11,0,0,0
5,4,27,47,1,0,0
1,19,29,10,0,0,0
5,4,37,36,0,0,0
4,21,30,30,0,0,0
0,5,23,28,1,0,0
1,15,47,20,0,0,0
3,23,29,19,0,0,0
0,0,37,22,0,0,0
0,15,45,17,0,1,0
3,1,18,43,0,0,1
1,22,33,1,0,0,0
4,15,28,33,0,0,0
1,23,21,22,0,1,0
4,16,27,10,0,0,0
4,19,28,3,0,0,0
6,21,34,9,0,0,0
3,16,27,9,0,0,0
4,21,39,33,0,0,1
0,13,30,72,0,0,0
2,14,25,22,0,0,0
4,1,34,40,0,0,0
3,3,19,12,0,0,0
0,4,22,15,0,0,0
2,23,30,26,0,0,0
4,19,48,6,1,1,1
0,0,22,3,0,0,0
2,19,39,9,0,0,0
6,9,27,10,1,1,0
1,18,20,32,0,0,0
5,8,33,18,1,0,0
6,11,25,5,0,0,0
5,23,21,28,0,0,0
1,17,25,22,1,0,1
4,0,31,33,0,0,1
1,3,32,4,0,0,1
6,20,35,6,0,0,0
6,19,40,27,0,0,1
0,19,31,36,0,1,0
3,17,42,10,0,0,0
1,14,21,23,0,0,0
3,0,60,12,0,0,0
5,4,23,9,0,0,0
4,19,22,21,0,0,0
0,4,52,4,0,0,0
5,15,29,11,1,0,0
2,22,20,34,0,0,0
3,5,26,18,1,0,1
5,23,23,33,0,0,0
3,16,44,15,0,0,0
3,3,20,70,0,0,0
1,2,57,6,0,0,0
0,9,32,20,1,0,0
5,20,29,19,0,0,1
4,15,17,11,0,0,0
4,20,45,6,0,0,0
6,22,43,10,0,1,0
4,17,32,6,0,0,0
4,12,41,22,0,1,0
5,18,28,24,0,1,0
5,16,38,5,0,0,0
0,4,26,20,0,0,1
0,19,25,11,0,0,1
6,22,41,16,0,0,1
5,15,30,16,0,0,0
5,0,37,17,0,1,0
6,3,43,8,0,0,1
2,13,27,22,0,0,0
5,16,31,40,0,0,0
3,11,29,7,0,0,0
0,4,25,8,0,0,0
1,18,33,85,1,0,0
5,6,20,60,0,0,0
0,17,30,43,0,0,1
1,2,30,18,0,0,0
5,14,35,4,0,1,0
5,14,30,26,0,0,1
3,22,32,32,0,0,0
1,16,25,3,0,0,0
3,1,31,32,0,0,0
4,12,32,53,1,0,0
3,18,28,28,0,0,0
6,4,34,3,0,0,1
3,19,39,15,0,1,1
2,6,18,33,0,0,0
2,14,38,7,0,0,0
4,19,40,1,0,0,0
3,21,27,9,0,1,0
5,8,23,34,0,0,0
6,12,42,20,0,0,0
0,17,23,46,0,0,0
6,22,35,20,1,0,1
0,18,37,17,0,0,1
6,22,41,32,0,0,0
5,5,31,15,1,0,0
0,0,43,4,0,0,0
0,6,23,14,0,0,0
0,20,49,8,0,0,0
6,18,26,15,0,0,1
5,3,21,6,0,1,0
4,23,29,10,0,1,0
0,4,29,34,0,0,1
0,19,24,29,0,1,1
2,5,31,12,0,1,0
3,2,31,21,0,0,0
5,17,29,17,1,0,1
5,17,19,26,0,0,0
2,7,47,10,0,1,0
6,23,29,19,0,0,0
3,18,22,6,0,0,0
0,0,22,19,0,0,0
4,3,30,36,0,1,1
0,2,30,22,0,0,0
3,14,38,40,0,0,0
6,15,25,38,0,0,0
0,21,19,16,0,0,1
3,16,30,9,0,1,0
3,9,20,10,0,0,0
1,5,23,87,1,1,0
6,19,27,5,0,0,0
3,15,19,7,0,1,0
5,21,40,20,0,0,0
1,13,36,17,0,1,0
0,13,36,12,1,0,1
1,19,35,11,1,0,0
4,21,33,18,0,0,0
3,12,21,13,0,1,0
5,19,32,26,0,0,0
3,0,18,27,0,0,0
2,19,23,17,0,0,0
6,16,30,6,0,0,0
6,17,27,22,0,0,1
4,23,29,1,0,0,0
4,18,48,15,0,0,0
0,23,24,25,0,1,0
5,5,44,12,0,0,0
5,3,36,12,0,0,0
4,4,19,7,0,0,0
1,20,26,22,0,0,0
1,15,36,40,0,1,0
4,16,28,10,0,0,0
1,20,34,11,0,0,0
5,1,27,5,0,0,1
4,0,29,48,1,0,0
5,3,29,23,0,0,0
1,3,60,22,0,0,0
1,10,42,16,0,0,0
3,2,44,12,0,0,0
4,17,18,14,0,0,0
1,14,24,25,0,0,1
6,22,45,3,0,0,0
3,16,23,40,0,1,0
6,14,27,5,0,0,0
4,16,29,7,0,0,0
1,17,25,5,0,0,0
4,9,29,9,0,0,0
4,15,34,6,0,0,0
5,19,37,13,1,0,1
4,23,19,17,0,0,1
1,13,51,5,0,0,0
2,17,18,4,0,0,0
2,20,20,14,0,0,0
3,22,36,13,1,0,1
5,23,45,17,0,0,0
4,4,45,15,0,1,0
3,2,45,15,0,0,0
0,16,26,25,0,0,0
3,7,40,14,0,0,0
0,18,40,18,0,1,0
4,15,22,19,0,0,0
6,1,45,13,0,0,0
4,18,47,28,0,1,0
2,15,29,12,0,0,0
5,18,32,14,1,0,0
2,14,33,4,0,1,1
0,21,17,13,0,1,0
5,3,27,23,0,0,1
4,0,37,8,0,0,0
3,23,20,8,0,1,0
1,19,27,21,0,1,0
1,22,32,52,0,0,0
3,22,30,21,0,0,1
3,17,40,10,0,0,0
6,4,19,17,0,0,0
5,20,22,31,0,0,1
6,14,21,22,1,0,0
3,21,48,42,1,0,1
3,5,19,7,1,0,1
3,6,39,56,0,0,0
0,21,23,83,0,0,1
0,16,47,22,1,0,0
6,20,32,19,0,0,0
5,14,23,21,0,0,0
6,1,25,9,0,0,0
4,13,25,6,0,1,0
6,1,40,38,0,0,0
2,15,30,11,0,0,1
5,1,28,24,0,0,0
6,1,60,12,0,1,0
1,9,21,1,1,0,0
6,16,29,45,0,0,0
3,21,35,11,0,0,0
1,19,24,9,0,0,0
6,21,41,12,0,0,0
0,1,19,26,1,0,0
0,19,32,32,0,0,1
6,19,17,12,0,0,0
